descSucursal,descProyecto,Actividad,tipoRestriccion,fechaRegistro
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Equipos,2025-08-26 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 1 C.SQUASH - Pisos de madera,Contratos,2024-08-12 00:00:00
BOGOTA ,SAN SEBASTIAN LA QUINTA,PQDERO CIM NIV -1 Fundida cimentacion superficial vigas,Materiales,2026-01-07 14:38:56
BOGOTA ,BURDEOS CIUDAD LA SALLE,T1 Espejos baños,Contratos,2024-08-15 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T8 aptos Mortero,Contratos,2026-03-03 10:55:18
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Materiales,2026-02-11 12:21:11
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T2 INST. PUERTAS Y CERRADURAS INTERIORES PISO 1-16,Contratos,2024-08-12 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T04 CIELO RASO aptos Laminas drywall,Contratos,2024-07-29 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,CLUB HOUSE 01 Cub impermeabilizacion,Contratos,2024-07-29 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 2 VIP - Inst. carpinteria metalica y madera,Contratos,2025-03-13 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOCIAL 2 - Estuco y primera mano muros,Contratos,2024-08-12 00:00:00
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T3 SUPERBOARD MUROS pto fijo Perfiles,Contratos,2025-03-27 00:00:00
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T4 aptos Mamposteria interna,Contratos,2025-03-27 00:00:00
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T4 SUPERBOARD MUROS pto fijo Perfiles,Contratos,2025-03-27 00:00:00
BOGOTA ,METROPOLI 30,T1 Inst de puertas baños de madera,Contratos,2025-09-09 00:00:00
BOGOTA ,METROPOLI 30,SOT T1-T2 Pintura foso ascensor,Contratos,2025-09-09 00:00:00
BOGOTA ,METROPOLI 30,T2 Inst de puertas baños de madera,Contratos,2025-09-09 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,POOL HOUSE Lavada de fachada,Contratos,2024-08-16 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 CIMENTACION,Materiales,2025-01-29 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 1 LOBBY - Cieloraso en Drywall,Diseños,2024-08-12 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7 INSTALACIONES HIDRAULICAS,Materiales,2025-02-04 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T3 Suministro Puerta metalica de acceso,Contratos,2024-11-12 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T1 Inst de puerta ppal en madera,Contratos,2024-08-13 00:00:00
BOGOTA ,ZURI - ZENTRAL,T1 aptos Mamposteria interna,Materiales,2025-02-05 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,T5 ESTUCOy1RA MANO APTOS P9-P1,Contratos,2025-02-03 00:00:00
BOGOTA ,LA CABRERA,E1 T34 A 29 ENCHAPE COCINA,Materiales,2025-02-14 00:00:00
BOGOTA ,EL CAMPO,PQDERO CIM Fundida cimentacion vigas,Equipos,2025-02-10 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 CIMENTACION,Materiales,2025-02-11 00:00:00
BOGOTA ,LA CABRERA,E2 T14 A 8 DUCTERIAS ELECTRICAS,Materiales,2025-02-14 00:00:00
BOGOTA ,LA PEÑA,PQDERO EST Armado y fundida estructura,Materiales,2025-02-25 00:00:00
BOGOTA ,LA PEÑA,PQDERO Mamposteria interna,Materiales,2025-03-11 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,PQDERO Pisos,Contratos no Categorizables,2024-10-08 00:00:00
BOGOTA ,LORCA,PORTERIA Gabinete CI,Materiales,2025-03-05 00:00:00
BOGOTA ,LA CABRERA,E2 T20 A 15 Mamposteria interna,Materiales,2025-02-28 00:00:00
BOGOTA ,LA PALMA,Armado y fundida rampa de acceso,Diseños,2025-02-22 00:00:00
BOGOTA ,LA PEÑA,G4 T29-T25 Estructura muro-placa,Seguridad y Espacio,2025-03-18 00:00:00
BOGOTA ,EL CAMPO,T1-T3 Estructura muro placa,Equipos,2025-03-10 00:00:00
BOGOTA ,EL CAMPO,PORTERIA CIM Fundida cimentacion zapatas,Materiales,2025-03-10 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T01 aptos Enchape baños,Contratos,2024-07-29 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,PQDERO Impermeabilizacion foso ascensor,Contratos,2024-08-13 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T01 Llegada de ascensor a obra,Contratos,2024-07-29 00:00:00
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T1 RED HID aptos puntos en estructura,Contratos no Categorizables,2025-03-27 00:00:00
BOGOTA ,EL CAMPO,Tanque Armado y fundida muros tanque,Materiales,2025-03-31 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,PORTERIA Mortero,Contratos,2025-02-06 00:00:00
BOGOTA ,LA CRUZ,CTO BASURAS MAMPOSTERIA (INCLUYE BICICLETERO),Materiales,2025-04-24 00:00:00
BOGOTA ,LA CABRERA,E1 T34 A 29 INST DE PUERTAS BAÑOS,Contratos,2024-07-26 00:00:00
BOGOTA ,EL CAMPO,URB MOVIMIENTO DE TIERRA - T21-T27,Contratos,2024-12-11 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Mamposteria De Fachada,Materiales,2025-05-14 00:00:00
BOGOTA ,ZURI - ZENTRAL,T2 EST Muro placa P1-P21,Otra,2025-04-30 00:00:00
BOGOTA ,EL CAMPO,Tanque filtro perimetral,Materiales,2025-05-12 00:00:00
BOGOTA ,ZURI - ZENTRAL,TOP DWN Armado y fundida placas aerea Sotano 1,Equipos,2025-05-14 00:00:00
BOGOTA ,LA PEÑA,E1 Red Ppal Inst y relleno tuberia de alcantarillado sanitario ,Materiales,2025-04-30 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7  pto fijo Mortero,Otra,2025-04-30 00:00:00
BOGOTA ,LA PEÑA,PQDERO Puntos hidraulicos,Materiales,2025-04-30 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T3 ARMADO Y FUNDIDA PLACA ANTEPISO,Materiales,2025-05-29 00:00:00
BOGOTA ,LA PEÑA,PQDERO Montante Red Contraincendio,Materiales,2025-06-18 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 RED HID aptos estructura,Materiales,2025-05-21 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOCIAL 2 - Estuco y primera mano muros,Diseños,2024-08-12 00:00:00
BOGOTA ,LA CRUZ,PQDERO SUPERFICIE Pintura demarcacion de parqueaderos,Contratos no Categorizables,2025-05-02 00:00:00
BOGOTA ,LA PEÑA,PQDERO Montante hidraulica,Diseños,2025-07-03 00:00:00
BOGOTA ,LORCA,PORTERIA Puertas metalicas,Contratos,2024-04-10 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,PARQ 1 - Pintura y demarcacion Parqueaderos,Contratos,2024-08-12 00:00:00
BOGOTA ,LA PEÑA,EDIFICIO COMUNAL Cielo raso drywall,Contratos,2024-07-12 00:00:00
BOGOTA ,LA TERRA ALSACIA RESERVADO,T2 MAMPOSTERIA FACHADA PISOS 1 a 18,Mano de obra,2025-03-06 00:00:00
BOGOTA ,EL CAMPO,Tanque Armado y fundida cimentacion,Diseños,2025-07-10 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,T5 VENTANAS,Contratos,2025-02-03 00:00:00
BOGOTA ,URB EXTERNO CIUDAD LA SALLE,13 A 10 C2 Estructura anden,Contratos,2025-04-30 00:00:00
BOGOTA ,SAN LUCAS LA QUINTA,CH LAVADO E IMPERM FACHADA,Contratos,2024-12-03 00:00:00
BOGOTA ,LINZ E1,T1 Inst de puerta ppal en madera,Contratos,2024-07-03 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T1 ACABADOS CUBIERTA,Contratos,2025-03-13 00:00:00
BOGOTA ,EL CAMPO,T1-T3 Ducterias electricas,Materiales,2025-07-17 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Mamposteria de interna,Seguridad y Espacio,2025-06-18 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T2 VENTANERIA ALUMINIO FACHADAS PISO 1-16,Contratos,2025-03-13 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T01 Suministro Baranda escalera,Contratos,2024-07-26 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T1 aptos Aseo Primera mano,Contratos no Categorizables,2024-10-08 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 RED HID aptos mamposteria,Materiales,2025-06-18 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 1 LOBBY - Inst. carpinteria metalica y madera,Contratos,2024-08-12 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 2 VIP - Cieloraso en Drywall,Diseños,2024-08-12 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7  Inst de puertas baños de madera,Materiales,2025-08-06 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T2 MUROS EN DRYWALL PISO 1-16,Contratos,2025-03-13 00:00:00
BOGOTA ,LORCA,T2 aptos Mamposteria interna y fachada,Contratos,2025-09-10 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7 INSTALACIONES SANITARIAS,Materiales,2025-08-27 00:00:00
BOGOTA ,PASEO SAN RAFAEL,T3 Red gas Montante prueba 1,Otra,2025-09-30 00:00:00
BOGOTA ,METROPOLI 30,SOT T1-T2 CIM Pilotes Preexcavados,Materiales,2025-10-01 00:00:00
BOGOTA ,LA PALMA,G3 T8-7-6-5-4-3-2 Y 1 RESANES ESTRUCTURA,Contratos no Categorizables,2025-10-07 00:00:00
BOGOTA ,EL CAMPO,SUBESTACION ELEC instalaciones electricas,Otra,2025-10-07 00:00:00
BOGOTA ,LA PALMA,EDIFICIO COMUNAL Mamposteria fachada,Diseños,2025-10-07 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,TQ Lavado y desinfeccion tanque,Contratos no Categorizables,2024-10-08 00:00:00
BOGOTA ,URBANISMO TRES QUEBRADAS,Muro en tierra armado La Cristalina (parque),Otra,2025-10-06 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Lavadero,Otra,2025-08-27 00:00:00
BOGOTA ,EL CAMPO,T7-T11 Estructura muro placa,Materiales,2025-11-04 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T3 INST. MESON COCINA PISO 1-16,Contratos,2025-03-13 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7 Alambrado electrico,Materiales,2025-12-03 10:41:12
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T3 ESTRUCTURA CIELO RASO PISO 1-16,Diseños,2024-08-12 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,POOL HOUSE Instalacion puertas de madera,Materiales,2025-12-30 11:11:35
BOGOTA ,CHAMONIX CIUDAD LA SALLE,Inst portones principales de acceso,Contratos,2025-03-27 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOCIAL 1 - Inst. carpinteria metalica,Materiales,2025-11-12 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Resanes de estructura,Materiales,2025-12-17 14:45:28
BOGOTA ,CHAMONIX CIUDAD LA SALLE,PQDERO Pintura en redes,Contratos,2025-03-27 00:00:00
BOGOTA ,LA TERRA ALSACIA RESERVADO,T2 DUCTOS DRYWALL FACHADA PATIOS INTERIORES,Contratos,2025-08-14 00:00:00
BOGOTA ,SAN SEBASTIAN LA QUINTA,PQDERO CIM NIV -1 Fundida cimentacion superficial vigas,Otra,2026-01-14 14:57:39
BOGOTA ,CHAMONIX CIUDAD LA SALLE,EDIFICIO COMUNAL Lavada de fachada,Contratos,2025-03-27 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,POOL HOUSE Mamposteria interna,Contratos,2025-06-17 00:00:00
BOGOTA ,LA PEÑA,G3 T18-T13 Alambrado electrico,Materiales,2025-11-26 12:31:31
BOGOTA ,EL CAMPO,T1-T3 Ins Ventaneria,Mano de obra,2025-12-26 10:13:37
BOGOTA ,URBANISMO TRES QUEBRADAS,2-3 eje 10 K0+170 A K0+410 Construccion de pozos pluviales,Materiales,2026-01-22 09:01:22
BOGOTA ,LA CABRERA,E1 T37 A 35 Y 28 A 25 Aparatos electricos,Materiales,2026-01-08 10:26:46
BOGOTA ,EL CAMPO,T1-T3 SUPERBOARD MUROS pto fijo,Mano de obra,2025-12-26 10:20:19
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Materiales,2026-02-11 12:05:32
BOGOTA ,SAN MATEO - LA QUINTA,T9 CIELO RASO aptos Perfiles drywall,Contratos,2025-09-30 00:00:00
BOGOTA ,LA PEÑA,G3 T18-T13 Cimentacion,Materiales,2026-02-04 16:13:25
BOGOTA ,METROPOLI 30,T2 RED HID aptos red (prolongaciones),Materiales,2026-02-11 12:35:00
BOGOTA ,LA PEÑA,G3 T18-T13 Estructura muro-placa,Materiales,2026-02-04 15:52:43
BOGOTA ,SAN SEBASTIAN LA QUINTA,T1 CIM Prehuecos,Contratos,2026-01-14 14:41:07
BOGOTA ,METROPOLI 30,"T2 EST Columna, muro y placa P1-P20",Materiales,2026-02-11 12:38:15
BOGOTA ,EL CASTELL IBERIA RESERVADO,T04 aptos Enchape baños,Materiales,2026-02-13 15:15:07
BOGOTA ,LORCA,T2 CIM Fundida cimentación superficial vigas,Materiales,2026-02-04 12:31:07
BOGOTA ,METROPOLI 30,SOT T1-T2 CIM Pilotes Preexcavados,Equipos,2025-10-01 00:00:00
BOGOTA ,LA PEÑA,G3 T18-T13 Estructura muro-placa,Materiales,2026-02-04 16:10:21
BOGOTA ,EL CASTELL IBERIA RESERVADO,PORTERIA Instalacion puertas de madera,Contratos,2024-07-29 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Alambrado electrico,Materiales,2026-02-18 09:39:41
BOGOTA ,SAN SEBASTIAN LA QUINTA,T1 Inicio de torre,Materiales,2026-01-22 10:39:00
BOGOTA ,LORCA,T2 Desagues cajas de inspeccion,Materiales,2026-02-04 12:51:00
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T2 Inst de puertas baños de madera,Contratos,2025-03-27 00:00:00
BOGOTA ,SAN SEBASTIAN LA QUINTA,T1 Localizacion y replanteo,Contratos,2026-01-14 14:38:22
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Materiales,2026-02-17 14:39:44
BOGOTA ,EL CASTELL IBERIA RESERVADO,CLUB HOUSE 01 Enchape,Contratos,2024-07-29 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 2 VIP - Aseo Final,Contratos,2024-08-12 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,CANCHA MULTIPLE Inst Equipamiento,Diseños,2024-07-29 00:00:00
BOGOTA ,IZOLA ZENTRAL-CITIZZEN,PQDERO Excavacion a maquina Z2 (Plz),Contratos,2026-03-04 14:34:13
BOGOTA ,BURDEOS CIUDAD LA SALLE,CERRAMIENTO Cimentacion T1,Contratos,2024-08-15 00:00:00
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Materiales,2026-02-11 12:21:11
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,"Z.SOC 1 PISC - Instalacion de aparatos, accesorios, espejos baños",Contratos,2025-03-13 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T04 SUPERBOARD MUROS pto fijo Acabado,Contratos,2024-07-29 00:00:00
BOGOTA ,METROPOLI 30,"T1 EST Columna, muro y placa P1-P20",Materiales,2026-02-11 12:22:56
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,Z.SOC 2 VIP - Inst. carpinteria metalica y madera,Contratos,2025-03-13 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,T1 Mesones cocina y baño,Contratos,2025-03-11 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,CLUB HOUSE 01 Pasamanos,Contratos,2024-07-29 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,ADMINISTRACION Pintura,Diseños,2024-08-15 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,T1 ZONA COMERCIAL Carpinteria de Aluminio fachada,Contratos,2025-03-11 00:00:00
BOGOTA ,LORCA,CLUB HOUSE 2 Prolongacion instalaciones electricas,Contratos,2026-02-04 11:24:06
BOGOTA ,CHAMONIX CIUDAD LA SALLE,T3 aptos Aseo Primera mano,Contratos,2025-03-27 00:00:00
BOGOTA ,BURDEOS CIUDAD LA SALLE,POOL HOUSE Puntos hidraulicos,Diseños,2024-08-16 00:00:00
BOGOTA ,METROPOLI 30,T1 Inst Puerta cortafuego,Contratos,2025-09-09 00:00:00
BOGOTA ,IZOLA ZENTRAL-CITIZZEN,Red de media tension,Diseños,2026-03-04 14:37:27
BOGOTA ,BURDEOS CIUDAD LA SALLE,POOL HOUSE Lavada de fachada,Contratos,2024-08-16 00:00:00
BOGOTA ,URBANISMO TRES QUEBRADAS,Muro en tierra armado La Cristalina (parque),Contratos,2024-06-12 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 CIMENTACION,Materiales,2025-02-11 00:00:00
BOGOTA ,LA CABRERA,E1 T37 A 35 Y 28 A 25 MAMPOSTERIA INTERNA,Materiales,2025-02-14 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T2 ESTUCO MURO Y PLACA PISO 1-16,Diseños,2024-08-12 00:00:00
BOGOTA ,ZURI - ZENTRAL,T1 aptos Mortero,Materiales,2025-02-05 00:00:00
BOGOTA ,VERDANIA BOSQUES DE GUAYMARAL,T1 CIM Fundida cimentacion vigas,Materiales,2025-02-06 00:00:00
BOGOTA ,LA PALMA,EDIFICIO DE PARQUEADEROS - Demarcacion,Materiales,2025-02-15 00:00:00
BOGOTA ,EL CAMPO,PQDERO EST Armado y fundida estructura,Equipos,2025-02-17 00:00:00
BOGOTA ,LA CABRERA,E2 T14 A 8 ESTRUCTURA Muro placa P1-P6,Materiales,2025-02-14 00:00:00
BOGOTA ,LA PEÑA,PQDERO Mamposteria interna,Materiales,2025-01-08 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T9 CIM Fundida cimentacion superficial vigas,Equipos,2024-09-03 00:00:00
BOGOTA ,LA CABRERA,Inst tuberia de distribucion T20-T15,Materiales,2025-02-28 00:00:00
BOGOTA ,LA PALMA,Armado y fundida rampa de acceso,Diseños,2025-02-22 00:00:00
BOGOTA ,LA PEÑA,G5 T21-T24 Estructura muro placa,Seguridad y Espacio,2025-03-18 00:00:00
BOGOTA ,EL CAMPO,T1-T3 Estructura muro placa,Materiales,2025-02-24 00:00:00
BOGOTA ,EL CAMPO,T4-T5 Instalaciones hidraulicas,Materiales,2025-03-17 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T01 aptos Enchape cocina,Contratos,2024-07-29 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,"T1 INST. ESTUFA, CALENTADOR Y HORNO PISO 1-24",Materiales,2025-01-14 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T1 VENTANERIA ALUMINIO FACHADAS PISO 1-16,Contratos,2024-07-02 00:00:00
BOGOTA ,LA CRUZ,G3 T7-8 Y 9 APARATOS SANITARIOS,Materiales,2025-03-27 00:00:00
BOGOTA ,EL CASTELL IBERIA RESERVADO,T04 aptos Mamposteria buitron,Contratos,2024-07-29 00:00:00
BOGOTA ,EL CAMPO,E1 Construccion de cajas red de conduccion,Materiales,2025-03-31 00:00:00
BOGOTA ,EL CAMPO,Tanque Armado y fundida muros tanque,Materiales,2025-03-31 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T2 MONTAJE RED CONTRAINCENDIOS,Contratos,2025-03-13 00:00:00
BOGOTA ,LA CRUZ,EDIFICIO ZONA SOCIAL - ENCHAPE,Materiales,2025-04-03 00:00:00
BOGOTA ,LORCA,PORTERIA Aseo,Otra,2025-04-30 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T3 ESTUCO Y PINTURA 1ERA MANO PISO 1-24,Contratos,2024-11-26 00:00:00
BOGOTA ,EL CAMPO,URB MOVIMIENTO DE TIERRA - T4-T5,Contratos,2024-12-11 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 Mamposteria De Fachada,Materiales,2025-05-14 00:00:00
BOGOTA ,ZURI - ZENTRAL,TOP DWN Excavacion mecanica trincheras Sotano 2 nivel -7.0 m,Equipos,2025-05-14 00:00:00
BOGOTA ,LA CABRERA,E1 T37 A 35 Y 28 A 25 MAMPOSTERIA INTERNA,Materiales,2025-02-14 00:00:00
BOGOTA ,LA PEÑA,PORTERIA Armado y fundida estructura,Materiales,2025-05-14 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7 Inst ventaneria,Materiales,2025-06-04 00:00:00
BOGOTA ,LA PEÑA,G1 T12-T7 Inst Puerta metalica de acceso,Materiales,2025-05-14 00:00:00
BOGOTA ,LA TERRA ALSACIA RESERVADO,T2 MAMPOSTERIA FACHADA PISOS 1 a 18,Equipos,2025-03-06 00:00:00
BOGOTA ,PEÑON DE ALICANTE,T3 ARMADO Y FUNDIDA PLACA ANTEPISO,Materiales,2025-05-29 00:00:00
BOGOTA ,LA CABRERA,E1 T37 A 35 Y 28 A 25 Aparatos electricos,Materiales,2025-02-14 00:00:00
BOGOTA ,LA PEÑA,PQDERO Red Contraincendio,Materiales,2025-06-18 00:00:00
BOGOTA ,LA PEÑA,G2 T20-T19 Y T6-T1 RED SAN aptos estructura,Materiales,2025-05-21 00:00:00
BOGOTA ,ZURI - ZENTRAL,T1 SUPERBOARD MUROS pto fijo Perfiles,Contratos,2025-02-05 00:00:00
BOGOTA ,LA PEÑA,E1 Red Ppal Inst Tuberia de alcantarillado pluvial,Materiales,2025-06-11 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,P.SOTANOS S3 - Instalacion tuberias electricas,Contratos,2025-03-13 00:00:00
BOGOTA ,SAINT MICHEL CIUDAD LA SALLE,T1 LAVADO FACHADA PRINCIPAL,Contratos,2024-08-12 00:00:00
BOGOTA ,LA PEÑA,PORTERIA Detalles y terminacion,Contratos,2024-07-12 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,PORTERIA 1 - Instalacion porton metalica vehiculos,Contratos,2025-01-14 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T1 Inst Puerta cortafuego,Contratos,2025-05-06 00:00:00
BOGOTA ,PEÑAZUL EL POBLADO,T5 CUBIERTAS DE POLICARBONATO,Contratos,2025-02-03 00:00:00
BOGOTA ,LA TERRA ALSACIA RESERVADO,T2 MAMPOSTERIA FACHADA PISOS 1 a 18,Otra,2025-03-06 00:00:00
BOGOTA ,LA PEÑA,G3 T18-T13 Estructura muro-placa,Materiales,2025-07-03 00:00:00
BOGOTA ,LINZ E1,PORTERIA Inst de mesones,Contratos,2024-08-14 00:00:00
BOGOTA ,EL CAMPO,Tanque Armado y fundida cimentacion,Diseños,2025-07-24 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T1 PUERTA CORTAFUEGO PUNTO FIJO,Contratos,2025-01-14 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,T1 Inst elec aptos Certificacion ritel,Contratos,2025-04-01 00:00:00
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,T3 VENTANERIA ALUMINIO FACHADA PPAL PISO 1-24,Contratos,2025-01-14 00:00:00
BOGOTA ,METROPOLI 30,SOT T3 CIM Pilotes Preexcavados,Contratos,2025-07-15 00:00:00
BOGOTA ,SAN MATEO - LA QUINTA,E1 T1 Anden y sardinel franja de circulacion peatonal,Contratos,2025-02-06 00:00:00
BOGOTA ,LA PEÑA,G3 T18-T13 Cimentacion,Materiales,2025-05-21 00:00:00
BOGOTA ,CADIZ,T1 MAMP FACHADA,Materiales,
BOGOTA ,CADIZ,ED COMUNAL MAMPOSTERIAyPAÑETES,Contratos,
BOGOTA ,CADIZ,T5 CARGUE CUB,Mano de obra,
BOGOTA ,CADIZ,TANQUE LAVADOyDESINFECCION,Contratos,
BOGOTA ,LYON CIUDAD LA SALLE,T1 EXCAVACION MANUAL,Contratos,
BOGOTA ,LYON CIUDAD LA SALLE,T1 MAMPOSTERIA INTERIOR APTOS PISO 1 a 17,Otra,
BOGOTA ,LYON 2 CIUDAD LA SALLE,T1 MAMPOSTERIA FACHADA PISOS 1 a 17,Otra,
BOGOTA ,CADIZ,T3 MURO PLACA P1-17,Mano de obra,
BOGOTA ,LYON 2 CIUDAD LA SALLE,T2 ENCHAPE PISOS COCINA PISO 1 A 17,Materiales,
BOGOTA ,LYON CIUDAD LA SALLE,T1 MAMPOSTERIA FACHADA PISOS 1 a 17,Contratos,
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,PILOTAJE - SOTANOS TORRE 1,Contratos,
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,P.SOTANOS E2 - CONSTRUCCION PLACA DE FONDO E INSTALACION JUNTA TANQUES,Diseños,
BOGOTA ,LYON CIUDAD LA SALLE,SOTANO PLZ1 E1 - VIGA GUIA LYON 1,Materiales,
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,P.SOTANOS - VIGA CINTURON T1,Materiales,
BOGOTA ,LYON CIUDAD LA SALLE,T1 VENTANERIA ALUMINIO FACHADAS PISO 1 A 17,Contratos,
BOGOTA ,LYON CIUDAD LA SALLE,T2 VENTANERIA ALUMINIO FACHADAS PISO 1 A 17,Contratos,
BOGOTA ,LYON 2 CIUDAD LA SALLE,SOTANO PLZ2 E1 - FILTROS FRANCES E INST HIDROSANITARIAS CONTRAPISO,Otra,
BOGOTA ,LYON 2 CIUDAD LA SALLE,T2 MUROS Y PLACAS PISOS 2 a 17,Equipos,
BOGOTA ,LYON CIUDAD LA SALLE,T3 LAVADO FACHADA,Contratos,
BOGOTA ,LYON CIUDAD LA SALLE,T2 INST. PUERTAS ACCESO Y CERRADURA PISO 1 A 17,Contratos,
BOGOTA ,LYON CIUDAD LA SALLE,T1 PINTURA FACHADA,Contratos,2022-10-25 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,T1 INSTALACIONES REDES HIDROSANITARIAS Y RCI,Materiales,
BOGOTA ,MONTPELLIER CIUDAD LA SALLE,PILOTAJE - SOTANOS TORRE 3,Contratos,2022-10-18 00:00:00
BOGOTA ,CADIZ,T3 DRYWALL,Contratos,2022-11-01 00:00:00
BOGOTA ,LYON CIUDAD LA SALLE,EDIF COMUNAL 2 - CIMENTACIÓN Y PLACA DE CONTRA PISO,Equipos,
BOGOTA ,LYON 2 CIUDAD LA SALLE,T3 ARMADA Y FUNDIDA PILOTES,Otra,
BOGOTA ,URBANISMO EXTERNO SAN RAFAEL,TRAMO POZO ALL 23-24 CONSTRUCCION DE POZOS ALL,Materiales,2022-10-25 00:00:00
